"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104"
"16",1,0.81458409301824,0.699250019766411,0.697590713971745,0.81023334508643,0.994602266429528,1.18101137446837,1.29900343428726,1.30398087034757,1.19406235621913,1.01079390139156,0.823445664980339,0.702829845180832,0.694535722686312,0.801698235178549,0.983813061831921,1.17204608151284,1.29525067361847,1.30685907662683,1.20248365097265,1.02157527951306,0.832512078318938,0.706754452520667,0.691835136309883,0.793393198389314,0.973042637598418,1.16288117773407,1.29115535803938,1.30938125972693,1.21067002071126,1.03233162562414,0.841772814025327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1,1.34721930250169,1.5633922932007,1.56693170739613,1.35650171158763,1.01152206914858,0.66219380710407,0.44035919349491,0.429742283217255,0.634350073936853,0.976960198847732,1.32826592605928,1.55567865944641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1,1.07721899284548,1.1243845903635,1.12314008656979,1.07396983852629,0.996010756057192,0.919604275102998,0.87448756385355,0.878219908037528,0.929348690738732,1.00797474644738,1.08349705528252,1.12652256613292,1.12030588205536,1.06726651743775,0.988047230415508,0.913479924678486,0.872585967059362,0.881281160517277,0.936181362410506,1.0159195824397,1.08946194977932,1.12818600047935,1.11702045270248,1.06031090341935,0.980128535387529,0.907680080473815,0.871162255265049,0.884787685399775,0.943253395233581,1.02380470970547,1.09509130412506,1.12936865444854,1.11329612099531,1.05312908452061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1,0.69729941250464,0.510715238623757,0.511821456087408,0.700193718165316,1.00357213372903,1.30558027326851,1.49036734727631,1.48704874831365,1.29689749607618,0.992855905069501,0.691554799929454,0.508573750674137,0.514104570853523,0.706025629291105,1.01071571108518,1.31129522953072,1.49246141638186,1.4847186421143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1,0.867739286078315,0.785835939833714,0.785474103544949,0.866791543919092,0.998827198354405,1.13130938904322,1.21379642253502,1.21488192159979,1.13415258984815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1,1.51335972078725,1.82688780936273,1.81853957241041,1.49156466460463,0.973242120262552,0.465335412157603,0.165553519748238,0.19059025916758,0.530699769373482,1.05349020931739,1.55545892250243,1.84120836756874,1.79950703238357,1.44658767837722,0.91982853702072,0.424277131010866,0.152832985374531,0.211159097188418,0.576551304726589,1.10677616373315,1.59543707797328,1.85231673171962,1.77742153682815,1.39990537591559,0.866721092313287,0.385417274949353,0.143347398432385,0.2347401616161,0.624019799009311,1.15965438830265,1.63314152871674,1.86017048399994,1.75236742025659,1.35169601580611,0.814122579437077,0.348904232176793,0.137132980085498,0.261243407037512,0.672923991524511,1.21192296501706,1.66842829849909,1.86473963448406,1.72444035300148,1.30214368777723,0.762233848308563,0.314877429479044,0.134213460385114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1,0.725267858771062,0.553484983852317,0.549022878550336,0.713553609573379,0.985423240223203,1.26275516122423,1.44162590128645,1.45500795000865,1.29788670629059,1.02913957956156,0.749473095807063,0.563685547594126,0.541396352922165,0.690957851738951,0.9563254673067,1.23805906421578,1.43058574893076,1.46176077403375,1.31990204820773,1.05816771916035,0.774636435509456,0.575554730686752,0.535523688335381,0.669543979368006,0.927394721106797,1.21245254592974,1.41789888579369,1.46674766305772,1.34069397259867,1.08697340501908,0.800661644449976,0.589047141215079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1,0.881832689148272,0.808308676974919,0.807205141549147,0.878938995647085,0.996409378203496,1.11523628821363,1.19052723217504,1.19383748984474,1.12391645459737,1.00718010931305,0.887731137649273,0.810697046362137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",1,0.580927876289375,0.321181699603343,0.319513697172115,0.576558022526691,0.994589658307782,1.4146782379061,1.67711137056159,1.68211528220228,1.42778754860123,1.01082037312386,0.589739427969202,0.32463438879199,0.316294854895345,0.567891412106026,0.983770215947852,1.40581937941946,1.67358112244794,1.68525580036299,1.43640484755792,1.02163826426988,0.598645085243989,0.328241993385607,0.313232840946337,0.559323918779529,0.972954496376775,1.3968674340589,1.66989636825547,1.68823913450654,1.44492204394415,1.03245119202952,0.607642805333532,0.332003685871631,0.310328357690036,0.550857507759342,0.962144980504962,1.38782445522217,1.6660579531933,1.69106460031557,1.45333718408487,1.04325667613276,0.616730524340246,0.335918603392811,0.307582071356987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",1,1.11368860817002,1.18285392244269,1.18040908104327,1.1073115448283,0.992188131738993,0.88012404105736,0.815006365123349,0.822336809606419,0.899244589655111,1.01561070083074,1.12586327229278,1.18682464779969,1.17462083257075,1.0940311449638,0.976616516229364,0.86835944282982,0.811656094205704,0.82871291563234,0.912850030510333,1.03111724661123,1.13719817299982,1.18954887366945,1.16766750882135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",1,0.891921916142017,0.824407857794604,0.822797300708693,0.887694721540302,0.994742724782281,1.10376389629701,1.17384024952647,1.17867062443325,1.11644207759764,1.01051031881037,0.90063381169736,0.828051568632303,0.820005263914071,0.879514848472633,0.984245097441041,1.09488849962706,1.16991821046943,1.18117396846073,1.12443124594465,1.02098680505389,0.909665565600431,0.832248779026452,0.817792627616414,0.871722815395122,0.973798184907194,1.08570765822559,1.16544920710814,1.18309411605899,1.13201987187966,1.03139573507025,0.918988104763796,0.836985978216453,0.816166514260514,0.864343704751487,0.963435615643691,1.07625092509056,1.16044762510092,1.1844248863002,1.13918352772366,1.04170360266168,0.928571420066402,0.84224791722545,0.81513215828215,0.857401269794,0.953190746613695,1.06654874131152,1.15492956446914,1.18516199545388,1.14589915377031,1.05187722694894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",1,0.74674428306309,0.589431585990593,0.587658017422026,0.742095473441169,0.994237097461068,1.2485619309242,1.40872193144839,1.41404232218109,1.26250753419487,1.01152478162789,0.756175997896716,0.593197137183087,0.584330869149315,0.732936077615974,0.982715386001339,1.23904277189619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",1,1.54148636589584,1.86994097818642,1.85614310954973,1.50552112224349,0.956016839945625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",1,1.45755470960772,1.73808049114816,1.73304129995046,1.44438681022259,0.983798081792658,0.529477911313619,0.25720377651749,0.272319141718582,0.56897583872475,1.03239673603185,1.48328326459098,1.7471864303152,1.72200151531892,1.41747261885768,0.951422643797604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",1,0.790882304117186,0.662505701174868,0.664436858335255,0.795930148887458,1.00621554139675,1.21410109106409,1.33932144102516,1.33352856472216,1.19895911248733,0.987570832821938,0.780981499214459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
